name,restaurant,date,STUDENT,DOCTORANT,CAMPUS,VISITOR
Chili con Carne (Bœuf Suisse) boeuf aux épices haricots rouge et maïs Riz parboiled aux oignons frits  ,Esplanade,2023-01-12,8.6,9.9,11.0,12.4
Sauté de porc Suisse  au noix de cajou Nouilles de blé aux légumes,Ginko,2023-01-12,7.1,7.8,8.9,10.3
Cuisse de poulet rôtie  polenta crémeuse et carottes confites,Hopper,2023-01-12,13.8,14.9,14.9,16.9
Risotto pesto di basilico et Ruccola,Hopper,2023-01-12,8.1,9.9,11.0,13.6
Lentilles au curry  légumes et féta.,La Ruche,2023-01-12,10.0,11.0,12.0,13.0
Risotto aux carottes rôties.,La Ruche,2023-01-12,11.0,12.0,13.0,14.0
Spaghetti Aglio et Olio.,La Ruche,2023-01-12,7.5,12.0,12.0,12.0
[Swiss Burger] Pain bun  crème de moutarde à l’ancienne  gruyère  coleslaw  oignons frits  sucrine  bœuf braisé au vin rouge - Servi avec Twisted potatoes ou Légumes ou Salade mêlée,La Table de Vallotton by Novae,2023-01-12,13.0,16.0,16.0,16.0
[Mexican Veggie Burger] Pain bun  mayonnaise au curry  cheddar  tomates  sucrine  galette de haricots rouges et coriandre - Servi avec Twisted potatoes ou Légumes ou Salade mêlée ,La Table de Vallotton by Novae,2023-01-12,13.0,16.0,16.0,16.0
[La Pasta] Tagliatelles  champignon du moment  roquette  parmesan  chips de bacon,La Table de Vallotton by Novae,2023-01-12,14.0,17.0,17.0,17.0
[La Pasta Veggie] Penne  champignon du moment  crème de Grana Padano  roquette  chips de parmesan,La Table de Vallotton by Novae,2023-01-12,13.0,16.0,16.0,16.0
[La Salade Veggie] Salade César avec sucrine  tomates cerises  parmesan  croûtons  sauce César  quorn  oeuf ,La Table de Vallotton by Novae,2023-01-12,15.0,18.0,18.0,18.0
[La Pièce du Boucher] Souris d’agneau (300gr) de 7h00 au miel GRTA et au romarin,La Table de Vallotton by Novae,2023-01-12,22.0,25.0,25.0,25.0
[Le Risotto] Risotto Primavera  mascarpone  parmesan  chou kale  petits pois  edamame  échalotes  vin blanc suisse  pesto d’herbes fraîches ,La Table de Vallotton by Novae,2023-01-12,19.0,22.0,22.0,22.0
[Le Tartare] Saumon frais d'Ecosse à la japonaise  cébettes  yuzu  wakamé  sésame  croustilles de pain aux graines rôties  vinaigrette aux agrumes ,La Table de Vallotton by Novae,2023-01-12,22.0,25.0,25.0,25.0
[Plat Animation] Quesadillas au bœuf  galette de blé  oignons rouges  sauce tomate  cheddar  piment  poivrons Servie avec une salade verte et guacamole ,Le Klee by Novae,2023-01-12,10.0,11.0,12.0,13.0
Colin pané multigraines  sauce tartare  pommes de terre grenailles  brocolis,Microcity,2023-01-12,10.5,12.0,13.0,14.0
Kebab au planted épicé  sauce raita  oignons  tomate  salade  pommes de terre grenailles,Microcity,2023-01-12,10.5,12.0,13.0,14.0
Tartine aux pommes de terre  oignons  béchamel gratinée au fromage à raclette,Microcity,2023-01-12,8.1,8.8,9.9,11.3
Salade de quinoa  patates douces rôties  poivrons  feuilleté à la ricotta et épinards,Microcity,2023-01-12,12.0,12.0,12.0,12.0
Friendly burger By Native   potatoes aux épices country.  Vegan,Native,2023-01-12,11.3,12.1,12.6,14.1
Sauté de porc au caramel à la Vietnamienne  légumes  riz jasmin parfumé au gingembre,Ornithorynque,2023-01-12,12.0,13.5,14.5,15.5
Quiche ricotta et épinards  salade verte,Ornithorynque,2023-01-12,8.0,9.5,9.9,10.9
Samossas au poulet  riz basmati sauté aux légumes et chutney d'ananas ,Ornithorynque,2023-01-12,9.5,10.5,11.0,12.0
Fusilli  crème de brocolis  tomates séchées  noisettes,Ornithorynque,2023-01-12,5.9,7.0,8.0,9.0
Gnocchi alla Sorentina et Grana Padano,Piano ,2023-01-12,8.6,9.9,11.0,13.5
Lasagne de légumes confits,Piano ,2023-01-12,11.0,12.0,12.0,13.0
Cocotte de pasta alla Florentina,Piano ,2023-01-12,8.1,8.8,9.9,11.3
Gnocchi alla Sorentina et Grana Padano,Piano ,2023-01-12,9.7,12.1,13.2,15.2
Cappelletti aux champignons Sauce crème et pesto Alla Genovese ,Alpine,2023-01-13,8.6,9.9,11.0,12.4
"Filet de poulet Suisse basse température Nouilles ""Alfredo"" ",Alpine,2023-01-13,13.5,14.0,14.5,15.5
Rouleaux de printemps Sweet chili sauce  Riz aux légumes,Alpine,2023-01-13,8.1,8.8,9.9,11.3
Gratin de penne  sauce tomate et basilic  ratatouille  Grana Padano,Arcadie,2023-01-13,5.9,7.0,8.0,9.0
 Pita Kebab de poulet suisse Sauce yogourt épicée Garniture Patatoes,Esplanade,2023-01-13,10.0,10.0,10.0,12.0
Tajine de légumes et boulgour épicés,Hopper,2023-01-13,8.1,9.9,11.0,13.6
Jarret de porc à la milanaise et polenta garnie.,La Ruche,2023-01-13,11.0,12.0,13.0,14.0
tajine végétarienne,La Ruche,2023-01-13,10.0,11.0,12.0,13.0
Gnochi Amatriciana.,La Ruche,2023-01-13,7.5,12.0,12.0,12.0
[Swiss Burger] Pain bun  crème de moutarde à l’ancienne  gruyère  coleslaw  oignons frits  sucrine  bœuf braisé au vin rouge - Servi avec Twisted potatoes ou Légumes ou Salade mêlée,La Table de Vallotton by Novae,2023-01-13,13.0,16.0,16.0,16.0
[Mexican Veggie Burger] Pain bun  mayonnaise au curry  cheddar  tomates  sucrine  galette de haricots rouges et coriandre - Servi avec Twisted potatoes ou Légumes ou Salade mêlée ,La Table de Vallotton by Novae,2023-01-13,13.0,16.0,16.0,16.0
[La Pasta] Tagliatelles  champignon du moment  roquette  parmesan  chips de bacon,La Table de Vallotton by Novae,2023-01-13,14.0,17.0,17.0,17.0
[La Pasta Veggie] Penne  champignon du moment  crème de Grana Padano  roquette  chips de parmesan,La Table de Vallotton by Novae,2023-01-13,13.0,16.0,16.0,16.0
[La Salade Veggie] Salade César avec sucrine  tomates cerises  parmesan  croûtons  sauce César  quorn  oeuf ,La Table de Vallotton by Novae,2023-01-13,15.0,18.0,18.0,18.0
[La Pièce du Boucher] Souris d’agneau (300gr) de 7h00 au miel GRTA et au romarin,La Table de Vallotton by Novae,2023-01-13,22.0,25.0,25.0,25.0
[Le Risotto] Risotto Primavera  mascarpone  parmesan  chou kale  petits pois  edamame  échalotes  vin blanc suisse  pesto d’herbes fraîches ,La Table de Vallotton by Novae,2023-01-13,19.0,22.0,22.0,22.0
[Le Tartare] Saumon frais d'Ecosse à la japonaise  cébettes  yuzu  wakamé  sésame  croustilles de pain aux graines rôties  vinaigrette aux agrumes ,La Table de Vallotton by Novae,2023-01-13,22.0,25.0,25.0,25.0
[Plat Animation] Quesadillas au bœuf  galette de blé  oignons rouges  sauce tomate  cheddar  piment  poivrons Servie avec une salade verte et guacamole ,Le Klee by Novae,2023-01-13,10.0,11.0,12.0,13.0
Couscous royal: poulet  agneau  merguez  semoule  légumes à l'oriental,Microcity,2023-01-13,10.5,12.0,13.0,14.0
Gyoza aux légumes  riz jasmin  julienne de légumes au soja,Microcity,2023-01-13,10.5,12.0,13.0,14.0
Tartine aux pommes de terre  oignons  béchamel gratinée au fromage à raclette,Microcity,2023-01-13,8.1,8.8,9.9,11.3
Salade de quinoa  patates douces rôties  poivrons  feuilleté à la ricotta et épinards,Microcity,2023-01-13,12.0,12.0,12.0,12.0
Seitan mariné   boulgour au petits légumes  courge rotie  sauce brune et amandes torréfiées.  Vegan ,Native,2023-01-13,11.3,12.1,12.6,14.1
Rôti de veau aux champignons  rösti  haricots verts,Ornithorynque,2023-01-13,12.0,13.5,14.5,15.5
Samossas végétariens  riz basmati sauté aux légumes et chutney d'ananas,Ornithorynque,2023-01-13,9.5,10.5,11.0,12.0
Fusilli  crème de brocolis  tomates séchées  noisettes,Ornithorynque,2023-01-13,5.9,7.0,8.0,9.0
Farfalle crema di zucchini et proschiutto,Piano ,2023-01-13,8.6,9.9,11.0,13.5
Dos de cabillaud croustillant  Pommes grenailles  et légumes grillés,Piano ,2023-01-13,13.8,14.9,14.9,16.9
Cocotte de pasta alla Florentina,Piano ,2023-01-13,8.1,8.8,9.9,11.3
Farfalle crema di zucchini et proschiutto,Piano ,2023-01-13,9.7,12.1,13.2,15.2
[Plat Animation] Quesadillas au bœuf  galette de blé  oignons rouges  sauce tomate  cheddar  piment  poivrons Servie avec une salade verte et guacamole ,Le Klee by Novae,2023-01-14,10.0,11.0,12.0,13.0
[Plat Animation] Quesadillas au bœuf  galette de blé  oignons rouges  sauce tomate  cheddar  piment  poivrons Servie avec une salade verte et guacamole ,Le Klee by Novae,2023-01-15,10.0,11.0,12.0,13.0
Tortellini de bœuf suisse Sauce tomate  Fromage rapé Bol salade,Alpine,2023-01-16,8.6,9.9,11.0,12.4
Choucroute Garni Saucisson  vienne  porc fumé Pomme vapeur Viande Suisse,Alpine,2023-01-16,11.5,12.0,12.5,13.5
Cordon bleu de poulet  Pomme de terre roti Légume du moment,Alpine,2023-01-16,12.5,13.0,13.5,14.5
Agnolotti à la piémontaise  sauce all'amatriciana  petits légumes et Grana Padano,Arcadie,2023-01-16,10.0,12.0,12.0,12.0
Lasagne aux légumes de saison (carottes  céleri  courgettes),Arcadie,2023-01-16,8.1,8.8,9.9,11.3
Cevapcici végane Jus épicé Risotto à la milanaise Petits légumes d'hiver   ,Esplanade,2023-01-16,8.6,9.9,11.0,12.4
Gyosa végé Sweet chili sauce  Riz aux légumes,Ginko,2023-01-16,8.1,8.8,9.9,11.3
Pasta al Funghi,Hopper,2023-01-16,8.1,9.9,11.0,13.6
"Petit salé ""La Ruche* Lard fumé  lentilles  navets et moutarde à l'ancienne",La Ruche,2023-01-16,11.0,12.0,13.0,14.0
Eblysotto au tofu fumé et légumes confits,La Ruche,2023-01-16,10.0,11.0,12.0,13.0
Penne carbonara,La Ruche,2023-01-16,7.5,12.0,12.0,12.0
[Swiss Burger] Pain bun  crème de moutarde à l’ancienne  gruyère  coleslaw  oignons frits  sucrine  bœuf braisé au vin rouge - Servi avec Twisted potatoes ou Légumes ou Salade mêlée,La Table de Vallotton by Novae,2023-01-16,13.0,16.0,16.0,16.0
[Mexican Veggie Burger] Pain bun  mayonnaise au curry  cheddar  tomates  sucrine  galette de haricots rouges et coriandre - Servi avec Twisted potatoes ou Légumes ou Salade mêlée ,La Table de Vallotton by Novae,2023-01-16,13.0,16.0,16.0,16.0
[La Pasta] Tagliatelles  champignon du moment  roquette  parmesan  chips de bacon,La Table de Vallotton by Novae,2023-01-16,14.0,17.0,17.0,17.0
[La Pasta Veggie] Penne  champignon du moment  crème de Grana Padano  roquette  chips de parmesan,La Table de Vallotton by Novae,2023-01-16,13.0,16.0,16.0,16.0
[La Salade Veggie] Salade César avec sucrine  tomates cerises  parmesan  croûtons  sauce César  quorn  oeuf ,La Table de Vallotton by Novae,2023-01-16,15.0,18.0,18.0,18.0
[La Pièce du Boucher] Souris d’agneau (300gr) de 7h00 au miel GRTA et au romarin,La Table de Vallotton by Novae,2023-01-16,22.0,25.0,25.0,25.0
[Le Risotto] Risotto Primavera  mascarpone  parmesan  chou kale  petits pois  edamame  échalotes  vin blanc suisse  pesto d’herbes fraîches ,La Table de Vallotton by Novae,2023-01-16,19.0,22.0,22.0,22.0
[Le Tartare] Saumon frais d'Ecosse à la japonaise  cébettes  yuzu  wakamé  sésame  croustilles de pain aux graines rôties  vinaigrette aux agrumes ,La Table de Vallotton by Novae,2023-01-16,22.0,25.0,25.0,25.0
Crêpe farcie à l’ancienne - Béchamel  champignons  jambon  gruyère - Servie avec une salade verte ,Le Klee by Novae,2023-01-16,10.0,11.0,10.0,11.0
Samossas au poulet  riz biriany aux légumes  sauce aigre-douce,Microcity,2023-01-16,10.5,12.0,13.0,14.0
Croûte aux champignons  choux de Bruxelles,Microcity,2023-01-16,10.5,12.0,13.0,14.0
Pizza aux épinards  mozzarella  oeuf  salade verte ou potage,Microcity,2023-01-16,8.1,8.8,9.9,11.3
Salade de poulet grillé  crudités  croûtons  Gruyère,Microcity,2023-01-16,12.0,12.0,12.0,12.0
Souvenir de Santorin   Penne complète à la crème balsamique et chunk à la sauge.  Vegan ,Native,2023-01-16,10.3,11.1,11.6,13.1
Steak de cou de porc grillé  sauce charcutière  spätzli et endives braisées,Ornithorynque,2023-01-16,12.0,13.5,14.5,15.5
Hachis parmentier végétarien aux légumes de saison (carottes  céleri  courge),Ornithorynque,2023-01-16,8.5,9.5,9.9,10.9
Brochettes de volaille au satay  sauce cacahuète  pain pita  riz aux légumes et crudités,Ornithorynque,2023-01-16,9.5,10.5,11.0,12.0
 Polenta crémeuse  brocolis  gorgonzola et noix,Ornithorynque,2023-01-16,5.9,7.0,8.0,9.0
Spaghetti alla Bolognaise ,Piano ,2023-01-16,8.6,9.9,11.0,13.5
Hot Dog Pulled Beef  frites et salade,Piano ,2023-01-16,11.0,12.0,12.0,13.0
Arrancini Proschiutto et épinards,Piano ,2023-01-16,8.1,8.8,9.9,11.3
Spaghetti alla Bolognaise ,Piano ,2023-01-16,9.7,12.1,13.2,15.2
Spaghetti bolo végétal Fromage râpé Bol de salade,Alpine,2023-01-17,8.6,9.9,11.0,12.4
Le plat de Mamie Jaqueline  Poêlée de spätzli au fromage et Oignons frits,Alpine,2023-01-17,10.5,11.0,11.5,12.5
Boulettes de lentilles et quinoa  Sauce yogourt au riz d`or Riz créole au petit légumes,Alpine,2023-01-17,11.5,12.0,12.5,13.5
Tortelli aux champignons  sauce au fromage  petits légumes et pousses d'épinards,Arcadie,2023-01-17,10.0,12.0,12.0,12.0
Lasagne aux légumes de saison (carottes  céleri  courgettes),Arcadie,2023-01-17,8.1,8.8,9.9,11.3
Gnocchis gratiné au four Sauce tomate et basilic,Esplanade,2023-01-17,8.6,9.9,11.0,12.4
Pad Thaï du chef Noï Légumes et tofu  Cébette,Ginko,2023-01-17,7.1,7.8,8.9,10.3
Lasagne Végétarienne,Hopper,2023-01-17,11.0,12.0,12.0,13.0
Tagliatelle quattro Formaggie ,Hopper,2023-01-17,8.1,9.9,11.0,13.6
Hachis Parmentier de bœuf Salade citronnée,La Ruche,2023-01-17,12.0,13.0,14.0,15.0
Galette de choux-fleurs et fromage et salade de lentilles rouges garnie,La Ruche,2023-01-17,10.0,11.0,12.0,13.0
Cornettes sauce au thon,La Ruche,2023-01-17,7.5,12.0,12.0,12.0
[Mexican Veggie Burger] Pain bun  mayonnaise au curry  cheddar  tomates  sucrine  galette de haricots rouges et coriandre - Servi avec Twisted potatoes ou Légumes ou Salade mêlée ,La Table de Vallotton by Novae,2023-01-17,13.0,16.0,16.0,16.0
[La Pasta Veggie] Penne  champignon du moment  crème de Grana Padano  roquette  chips de parmesan,La Table de Vallotton by Novae,2023-01-17,13.0,16.0,16.0,16.0
[La Salade Veggie] Salade César avec sucrine  tomates cerises  parmesan  croûtons  sauce César  quorn  oeuf ,La Table de Vallotton by Novae,2023-01-17,15.0,18.0,18.0,18.0
[Le Risotto] Risotto Primavera  mascarpone  parmesan  chou kale  petits pois  edamame  échalotes  vin blanc suisse  pesto d’herbes fraîches ,La Table de Vallotton by Novae,2023-01-17,19.0,22.0,22.0,22.0
Crêpe farcie à l’ancienne - Béchamel  champignons  planted  gruyère - Servie avec une salade verte ,Le Klee by Novae,2023-01-17,8.0,9.0,10.0,11.0
Wrap betterave au falafel  houmous  crudités  boulgour  sauce raita,Microcity,2023-01-17,10.5,12.0,13.0,14.0
Dahl de lentille corail  pois cassés au curry et lait de coco  carottes  courgettes  poivrons ,Microcity,2023-01-17,10.5,12.0,13.0,14.0
Pizza aux épinards  mozzarella  oeuf  salade verte ou potage,Microcity,2023-01-17,8.1,8.8,9.9,11.3
Salade de tomates  mozzarella  pesto à la roquette,Microcity,2023-01-17,12.0,12.0,12.0,12.0
Boulette à la sauce tomatino   Carotte au four au paprika Spaghetti complète et graines.  Vegan,Native,2023-01-17,10.3,11.1,11.6,13.1
Hachis parmentier végétarien aux légumes de saison (carottes  céleri  courge),Ornithorynque,2023-01-17,8.5,9.5,9.9,10.9
[FAJITAS] Quorn émincé  champignons  carottes  oignons grillés  cheddar et crudités,Ornithorynque,2023-01-17,9.5,10.5,11.0,12.0
Tortilla aux champignons de Paris et pleurotes  sauce tomate et crudités,Ornithorynque,2023-01-17,10.5,11.5,13.0,14.0
Gratin de penne au blé complet  courge et feta,Ornithorynque,2023-01-17,5.9,7.0,8.0,9.0
Gnochetti sardi sugo et Pécorino,Piano ,2023-01-17,8.6,9.9,11.0,13.5
Fritata à la patate douce et salade vertes,Piano ,2023-01-17,11.0,12.0,12.0,13.0
Lasagne de légumes confits,Piano ,2023-01-17,8.1,8.8,9.9,11.3
Gnochetti sardi sugo et Pécorino,Piano ,2023-01-17,9.7,12.1,13.2,15.2
Dal Lentilles à l'indienne lait de coco et curry jaune légumes au épices de  madras Salade du jour,Alpine,2023-01-18,8.6,9.9,11.0,12.4
Boulette de bœuf suisse  Sauce tomate  Farfalle ,Alpine,2023-01-18,11.5,12.0,12.5,13.5
Rôti de porc Suisse Jus corsé  Pomme de terre sauté Légumes de saison,Alpine,2023-01-18,12.5,13.0,13.5,14.5
Agnolotti à la piémontaise  sauce all'amatriciana  petits légumes et Grana Padano,Arcadie,2023-01-18,10.0,12.0,12.0,12.0
Lasagne aux légumes de saison (carottes  céleri  courgettes),Arcadie,2023-01-18,8.1,8.8,9.9,11.3
"Espla'Burger ""Le New Yorkais"" Burger de boeuf suisse bacon suisse Sauce BBQ Country cuts  ",Esplanade,2023-01-18,10.0,10.0,10.0,12.0
Curry Massaman  Au poulet Suisse  Riz Thaï aux légumes,Ginko,2023-01-18,10.5,11.0,11.5,12.5
Gnocchi alla Rabiata ,Hopper,2023-01-18,8.1,9.9,11.0,13.6
Rôti de porc basse-température au miel et soja riz basmati aux petits légumes,La Ruche,2023-01-18,11.0,12.0,13.0,14.0
"Quinoa sauté façon ""cantonais"" Œufs  petits pois  carottes et sésame",La Ruche,2023-01-18,10.0,11.0,12.0,13.0
Orecchiette au pesto de noix,La Ruche,2023-01-18,7.5,12.0,12.0,12.0
[Swiss Burger] Pain bun  crème de moutarde à l’ancienne  gruyère  coleslaw  oignons frits  sucrine  bœuf braisé au vin rouge - Servi avec Twisted potatoes ou Légumes ou Salade mêlée,La Table de Vallotton by Novae,2023-01-18,13.0,16.0,16.0,16.0
[Mexican Veggie Burger] Pain bun  mayonnaise au curry  cheddar  tomates  sucrine  galette de haricots rouges et coriandre - Servi avec Twisted potatoes ou Légumes ou Salade mêlée ,La Table de Vallotton by Novae,2023-01-18,13.0,16.0,16.0,16.0
[La Pasta] Tagliatelles  champignon du moment  roquette  parmesan  chips de bacon,La Table de Vallotton by Novae,2023-01-18,14.0,17.0,17.0,17.0
[La Pasta Veggie] Penne  champignon du moment  crème de Grana Padano  roquette  chips de parmesan,La Table de Vallotton by Novae,2023-01-18,13.0,16.0,16.0,16.0
[La Salade Veggie] Salade César avec sucrine  tomates cerises  parmesan  croûtons  sauce César  quorn  oeuf ,La Table de Vallotton by Novae,2023-01-18,15.0,18.0,18.0,18.0
[La Pièce du Boucher] Souris d’agneau (300gr) de 7h00 au miel GRTA et au romarin,La Table de Vallotton by Novae,2023-01-18,22.0,25.0,25.0,25.0
[Le Risotto] Risotto Primavera  mascarpone  parmesan  chou kale  petits pois  edamame  échalotes  vin blanc suisse  pesto d’herbes fraîches ,La Table de Vallotton by Novae,2023-01-18,19.0,22.0,22.0,22.0
[Le Tartare] Saumon frais d'Ecosse à la japonaise  cébettes  yuzu  wakamé  sésame  croustilles de pain aux graines rôties  vinaigrette aux agrumes ,La Table de Vallotton by Novae,2023-01-18,22.0,25.0,25.0,25.0
Crêpe farcie à l’ancienne - Béchamel  champignons  jambon  gruyère - Servie avec une salade verte ,Le Klee by Novae,2023-01-18,10.0,11.0,10.0,11.0
Chipolata de veau  sauce au poivre vert  pomme purée  romanesco,Microcity,2023-01-18,10.5,12.0,13.0,14.0
Chili épicé au quorn haché  haricots rouges  carottes  poivrons  tomates,Microcity,2023-01-18,10.5,12.0,13.0,14.0
Pizza aux épinards  mozzarella  oeuf  salade verte ou potage,Microcity,2023-01-18,8.1,8.8,9.9,11.3
Salade de poulet grillé  crudités  croûtons  Gruyère,Microcity,2023-01-18,12.0,12.0,12.0,12.0
Tofu CH Bio au curry rouge et lait de coco  nouilles de blé et légumes croquants. brocolis  carotte  chou et mungo  Vegan,Native,2023-01-18,8.1,8.8,9.9,11.3
Daube de bœuf à la provençale  pommes de terre grenaille et carottes,Ornithorynque,2023-01-18,12.0,13.5,14.5,15.5
Hachis parmentier végétarien aux légumes de saison (carottes  céleri  courge),Ornithorynque,2023-01-18,8.5,9.5,9.9,10.9
Brochettes de volaille au satay  sauce cacahuète  pain pita  riz aux légumes et crudités,Ornithorynque,2023-01-18,9.5,10.5,11.0,12.0
 Polenta crémeuse  brocolis  gorgonzola et noix,Ornithorynque,2023-01-18,5.9,7.0,8.0,9.0
Orecchiette Brocolis et baccala,Piano ,2023-01-18,8.6,9.9,11.0,13.5
Saltimbocca de dinde  risoni crémeux et courges rôties ,Piano ,2023-01-18,13.8,14.9,14.9,16.9
Cocotte de pasta gratinée au jambon et petits pois ,Piano ,2023-01-18,8.1,8.8,9.9,11.3
Orecchiette Brocolis et baccala,Piano ,2023-01-18,9.7,12.1,13.2,15.2
Tortilla Soft  Mexican Chilli  Bœuf Suisse Garniture traditionnel,Alpine,2023-01-19,8.6,9.9,11.0,12.4
